1025814
14315
1844
1514
1187
1335
1437
1598
1337
1209
1760
1818
1940
1718
4891
1845
2078
1835
1761
2000
1501
5358
2349
3298
2599
2567
1845
2550
6273
916
2343
2133
1911
1846
5514
1983
1937
1858
1579
1818
457
1939
1936
2611
1288
620
2021
1213
2031
2486
1239
1860
1756
2161
4308
1488
2367
1524
689
2300
1323
2338
2312
2306
2364
2491
2921
2214
1932
1966
1962
2423
2990
2243
2649
1882
2445
2963
2703
5392
4866
6892
3587
4331
3901
3413
3942
4482
5338
1288
3869
5110
3806
4315
5275
4669
4635
4234
1226
4849
4029
5112
7173
5998
4524
4732
4540
4911
12833
4729
34138
3950
5233
4989
5468
4874
4925
5205
5520
7478
5728
5936
5581
5720
5436
8127
5859
9035
6667
5691
5293
5630
5356
7725
1550
897
876
8422
7701
5305
4595
7970
5154
5653
7999
5822
5797
5782
10304
5124
8551
6194
5722
7573
5379
5992
1060
6335
5697
5990
5807
8613
1222
7062
6160
8690
7468
6752
1025
7150
5477
1660
9811
7634
10856
7341
7153
5612
11551
4923
6903
6348
7436
2004
1390
5114
986
7848
7521
10562
7353
2274
7435
8798
4787
2034
6380
7751
7921
7371
1847
6380
7178
38104
6308
248681
9359
6144
2301
7110
6008
6709
6192
6986
7399
19401
8018
7167
5456
7973
6528
7489
7158
8284
18244
8359
8080
7272
7253
7529
7063
6947
7896
1816
10784
8311
7683
1260
8337
7317
7239
11560
8447
10267
3377
11486
9166
7315
8596
6826
8396
11550
2308
10495
1133
9891
4208
1938
8772
8315
8972
11434
12530
6528
7033
7881
7605
8263
8827
7960
10504
7139
9186
8091
8861
8766
9284
11368
9260
8206
8687
874
13361
8751
8918
11937
7204
9441
3721
11650
2013
10638
7829
9003
12401
15782
10252
1792
1135
4482
1860
9838
9803
1257
9319
9581
8622
8414
9640
3960
4433
9120
10123
18625
11081
5041
2444
10253
1205
8761
8626
9554
5008
8179
9777
2627
9924
8163
11908
12447
29506
9689
9747
11183
15142
10487
12411
10853
3314
9400
2708
4562
1107
8771
2061
9647
2051
12880
5525
2564
8355
1277
14221
5458
10813
5431
12376
10601
4780
11044
9215
10004
10890
12887
10202
6447
4259
10694
18948
5129
13502
5828
5609
10871
10480
10916
3365
10952
12232
10671
10512
9881
1485
6364
12414
34864
7385
3918
4047
2727
1807
5811
4371
1789
3866
4479
4439
4032
3092
1758
11516
1829
5698
2268
4309
4068
6013
4759
2077
3872
2243
4313
4837
1709
6283
2991
6874
5179
4663
3651
4306
3964
4548
4230
5322
5558
5839
5114
2570
4914
5284
5821
5313
7477
6866
6171
2747
5395
4224
2969
5896
8734
5637
4419
5553
4448
1114
2496
4413
1987
2592
6025
4101
4366
3295
2907
6628
1043
2876
3915
820
3479
25515
5840
3355
5270
4102
704
2478
5003
5260
4786
4514
4533
6101
26245
9130
3408
4676
389
5976
4877
6767
6621
6874
26271
3159
2503
1953
5723
2832
4938
3919
1618
2390
3323
4745
4886
6015
534
2528
2841
1930
4831
4493
3911
6158
2277
29458
2059
9057
1107135
7454
3211
6011
3002
5003
476
6765
6548
957
4135
2974
5685
3313
5020
2241
6322
6465
5858
5071
5229
4373
471
590
2718
6105
2838
4163
2012
4099
4327
5819
4930
3560
2418
7471
6315
3220
5394
4758
3023
4897
688
4343
4829
4555
3113
5938
5518
2877
5596
10666
505
3734
6209
7114
9179
2079
1518
5396
6893
6289
4598
5205
5042
5738
5021
904
5530
6387
5404
5344
2843
4676
6649
1592
7479
5526
5530
6003
5423
6683
3714
6040
6380
5141
5020
564
3038
1326
1433
11794
624
65612
6809
1190
4959
2739
4990
1404
5748
6516
3074
5160
5809
5199
5123
9111
7914
8445
3474
3353
4920
2824
6232
2835
5372
2076
5290
5576
2731
1790
6707
5612
5914
5697
5897
3221
9880
3327
6028
3597
3509
5916
5440
46187
6636
7109
5860
6927
3239
1684
10688
7355
3923
5650
3481
6799
3426
5460
6081
1448
5847
7656
6822
688
7313
8457
7708
4696
6388
5529
4507
582
3327
3238
7012
2493
692
3817
7164
6618
7378
8513
3785
5837
43944
5162
5964
3372
4079
6866
1090
6270
2354
3828
5763
1951
6979
3955
1303
7425
11642
4109
7441
7554
4829
5592
8431
7970
2899
6643
6063
5367
2548
6891
3697
7208
8227
4146
7097
8021
4099
5840
8205
598
4790372
20458
4417
25284
5845
6251
4846
1921
3661
1053
2440
3254
3180
2776
3361
4122
1440
3035
1933
1889
5389
3162
2263
2792
4101
4183
3612
2823
3719
3716
2793
1859
3237
3217
951
2825
7428
4446
3886
2452
3698
1132
4059
3090
2633
769
3641
4599
3687
3826
2112
1781
3410
4155
1919
617
1556
5999
7857
3706
1088
549
3651
3435
3580
3033
1417
3812
3560
2753
3339
1346
847
2445
1056
8908
2925
1872
1792
3365
2844
1436
994
695
3056
3351
3853
3286
1968
1680
459
2358
3287
1697
7998
3835
2087
2068
958
2851
2510
3426
3397
3038
1189
3207
3196
3642
4440
4260
3094
2121
2567
3334
3115
1630
2408
4274
5470
5630
1871
3474
2050
920
678
3241
3480
1592
3951
228
3486
1925
2010
4120
1081
602
3313
6121
3838
3510
1789
1041
1564
1949
3436
1833
3483
2038
858
1028
3821
2704
3055
224
2090
4702
4169
1032
4130
2908
1879
1822
1242
3364
3052
4630
3370
3745
5996
7230
6225
2760
3508
3557
1768
1458
3139
4109
1733
3352
5452
3422
2342
3539
3506
628
2014
5075
7809
5021
4627
1393
2987
1593
4100
1122
576
3209
4608
1004
4856
9160
1176
900
4513
6132
6099
2803
3918
2656
